EAN,Achter de schermen / factuur/ winkelmandje,Brand,Product,Type,,Volume,Inhoud,Aantal,Inkoop,Groothandel,Minimum,Maximum,Berekend,Store,Winstminimum,Winstmaximum,Winst,SKU,Clean,Notities
701666111061,Amouage Jubilation 25 Woman EDP 50 ml,Amouage,Jubilation 25 Woman,EDP,,50 ml,,0,78.03,81.93,134.95,139.95,,265.18,28.24,32.37,,AMO4512,EU Clean,,0,0
701666024194,Amouage Library Collection Opus I EDP 100 ml,Amouage,Library Collection Opus I,EDP,,100 ml,,0,99.41,104.38,164.95,174.95,,336.58,31.66,39.92,,AMO4513,EU Clean,,0,0
701666028888,Amouage Library Collection Opus IV EDP 100 ml,Amouage,Library Collection Opus IV,EDP,,100 ml,,0,104.39,109.61,179.95,189.95,,336.58,39.07,47.34,,AMO4514,EU Clean,,0,0
701666262008,Amouage Lilac Love Woman EDP 100 ml,Amouage,Lilac Love Woman,EDP,,100 ml,,0,90.98,95.53,194.95,204.95,,355.40,64.88,73.14,,AMO4507,EU Clean,,0,0
701666313120,Amouage Memoir Woman EDP 100 ml,Amouage,Memoir Woman,EDP,,100 ml,,0,80.00,84.00,,197.95,,295.78,-85.26,78.34,,AMO4501,EU Clean,,0,0
701666311171,Amouage Reflection Woman EDP 100 ml,Amouage,Reflection Woman,EDP,,100 ml,,0,98.12,103.03,164.95,174.95,,280.48,32.95,41.21,,AMO4515,EU Clean,,0,0
3552576200102,Annayake An'na EDP 100 ml,Annayake,An'na,EDP,,100 ml,,0,34.95,36.70,59.95,64.95,,91.70,9.34,13.47,,ANN4105,EU Clean,,0,0
3552575001106,Annayake Love Her EDT 100 ml,Annayake,Love Her,EDT,,100 ml,,0,,0.00,,59.95,,79.90,-5.26,44.29,,ANN4100,EU Clean,,0,0
3552575002004,Annayake Matsuri EDT 100 ml,Annayake,Matsuri,EDT,,100 ml,,0,,0.00,,56.95,,76.99,-5.26,41.81,,ANN4101,EU Clean,,0,0
3552576100105,Annayake Miyabi Man EDT 100 ml,Annayake,Miyabi,EDT,,100 ml,,0,29.95,31.45,53.95,58.95,,81.60,9.38,13.51,,ANN4103,EU Clean,,0,0
3552575000857,Annayake Natsumi EDT 100 ml,Annayake,Natsumi,EDT,,100 ml,,0,31.00,32.55,55.95,60.95,,72.02,9.98,14.12,,ANN4104,EU Clean,,0,0
3552575200103,Annayake Undo EDT 100 ml,Annayake,Undo,EDT,,100 ml,,0,,0.00,,46.95,,66.99,-5.26,33.55,,ANN4102,EU Clean,,0,0
22548006719,Aramis Classic EDT 110 ml,Aramis,Classic,EDT,,110 ml,,0,29.16,30.62,,30.95,,81.95,-34.42,-8.84,,ARA2551,EU Clean,,0,0
22548268117,Aramis Classic Giftset ASL 120 ml + DSP 200 ml ,Aramis,Classic,GIFTSET,ASL,120 ml,ASL + DSP 200 ml ,0,,0.00,,39.95,,86.50,-5.26,27.76,,ARA2552,EU Clean,,0,0
22548323281,Aramis Classic Giftset EDT 60 ml + DSP 200 ml ,Aramis,Classic,GIFTSET,EDT,60 ml,DSP 200 ml,0,,0.00,,32.95,,66.50,-5.26,21.98,,ARA2553,EU Clean,,0,0
22548094044,Aramis Life Aftershave 100 ml,Aramis,Life,ASL,,100 ml,,0,,0.00,,38.95,,119.95,-5.26,26.93,,ARI9800,EU Clean,,0,0
